,date,ttt_group,clicks_A,clicks_B,clicks_C,cost_A,cost_B,cost_C,bookings_A,bookings_B,bookings_C,booking_rev_A,booking_rev_B,booking_rev_C,booking_con_A,booking_con_B,booking_con_C,profit_A,profit_B,profit_C
412,2019-08-20,medium,340683,24573,252488,284005,14747,202746,14152,817,10489,2266494,125907,1580190,0.04154008271619071,0.03324787368249705,0.04154256835968442,339974.1,18886.05,237028.5
572,2019-08-21,long,2325,3399,152312,1118,1714,123509,56,65,3637,8548,10642,588104,0.024086021505376344,0.019123271550456015,0.02387861757445244,1282.2,1596.3,88215.6
571,2019-08-21,medium,285850,25389,254127,237963,15616,208467,11876,844,10558,1824730,132517,1591270,0.04154626552387616,0.03324274292016228,0.041546156055830355,273709.5,19877.55,238690.5
570,2019-08-21,short,1152190,637687,272482,1121427,576421,221468,55635,24633,13157,8656244,3903195,2135119,0.04828630694590302,0.038628668923782354,0.048285758325320574,1298436.6,585479.25,320267.85
726,2019-08-22,short,1040808,627713,234292,1006875,570053,188110,50260,24249,11314,8185470,3679745,1797128,0.04828940592309052,0.03863071180619168,0.048290167824765674,1227820.5,551961.75,269569.2
728,2019-08-22,long,2134,3341,139807,1027,1700,113474,51,64,3348,8094,9860,502504,0.023898781630740395,0.019155941334929663,0.023947298776170006,1214.1,1479.0,75375.6
727,2019-08-22,medium,268014,22883,223704,223556,14033,182429,11137,761,9296,1686609,118406,1444149,0.04155379942838807,0.033256129004064154,0.04155491184779888,252991.35,17760.9,216622.35
884,2019-08-23,long,2077,2998,127764,1000,1512,102985,50,58,3069,7579,8818,481540,0.02407318247472316,0.019346230820547032,0.024020850943927866,1136.85,1322.7,72231.0
883,2019-08-23,medium,248541,20333,196589,206950,12381,158964,10329,676,8170,1592666,103872,1253364,0.04155853561384239,0.03324644666306005,0.04155878507953141,238899.9,15580.8,188004.6
882,2019-08-23,short,941329,568518,234542,909201,515571,190414,45459,21964,11327,7142625,3342297,1715853,0.048292361119226114,0.03863378116436067,0.0482941221614892,1071393.75,501344.55,257377.95
1038,2019-08-24,short,884586,501370,201294,857598,452772,162185,42722,19371,9722,6540917,3093269,1582104,0.048296039051036306,0.03863613698466203,0.04829751507744891,981137.55,463990.35,237315.6
1039,2019-08-24,medium,230173,17817,169975,192363,10814,136771,9567,592,7065,1577781,94716,1108428,0.04156438852515282,0.03322669360722905,0.04156493602000294,236667.15,14207.4,166264.2
1040,2019-08-24,long,2004,2791,115891,967,1403,92849,48,54,2792,7228,8831,423665,0.023952095808383235,0.01934790397706915,0.024091603316909856,1084.2,1324.65,63549.75
101,2019-08-25,long,3358,4443,209813,1635,2240,171254,81,86,5071,13355,14272,812957,0.024121500893388922,0.019356290794508214,0.024169141092306005,2003.25,2140.8,121943.55
100,2019-08-25,medium,422338,31877,290000,355116,19405,232649,17557,1060,12056,2671138,159093,1827913,0.04157096922370234,0.033252815509615084,0.04157241379310345,400670.7,23863.95,274186.95
99,2019-08-25,short,1523892,963569,375680,1474202,880241,305073,73604,37232,18145,11102041,5708067,2760642,0.04830001076191751,0.03863968226458095,0.048299084327086884,1665306.15,856210.05,414096.3
257,2019-08-26,long,3182,4014,176364,1549,2012,141831,77,78,4276,11902,12311,664426,0.024198617221873036,0.01943198804185351,0.02424531083441065,1785.3,1846.65,99663.9
256,2019-08-26,medium,326785,28341,264216,271990,17377,214147,13586,943,10985,2310779,143574,1883555,0.041574735682482364,0.03327334956423556,0.041575831895116114,346616.85,21536.1,282533.25
255,2019-08-26,short,1336908,762764,313444,1297467,690114,253754,64578,29475,15141,9787939,4659161,2352715,0.04830399698408567,0.03864235858011128,0.048305279411952375,1468190.85,698874.15,352907.25
416,2019-08-27,long,2929,3725,154184,1430,1874,123511,71,72,3750,11243,11255,567206,0.02424035506998976,0.019328859060402683,0.024321589788823744,1686.45,1688.25,85080.9
414,2019-08-27,short,1198827,658372,252784,1169185,595747,202944,57913,25444,12211,8788638,3900013,1973865,0.04830805445656462,0.03864684403346436,0.04830606367491613,1318295.7,585001.95,296079.75
415,2019-08-27,medium,302410,22205,210309,253346,13421,168368,12575,739,8745,1938802,112984,1469480,0.041582619622366986,0.033280792614276064,0.04158167268162561,290820.3,16947.6,220422.0
575,2019-08-28,long,2908,3428,142840,1430,1721,114308,71,67,3485,11314,10238,538617,0.024415405777166437,0.019544924154025672,0.02439792775133016,1697.1,1535.7,80792.55
574,2019-08-28,medium,263141,19684,205790,219074,11851,166143,10943,655,8558,1774376,101545,1366231,0.04158606982568281,0.033275756959967484,0.04158608290004374,266156.4,15231.75,204934.65
573,2019-08-28,short,1093698,617035,239554,1058782,556090,191812,52839,23848,11573,7950539,3752614,1856654,0.04831223975905597,0.038649347281758735,0.048310610551274454,1192580.85,562892.1,278498.1
731,2019-08-29,long,2576,3113,132067,1262,1562,105838,63,61,3232,9524,9608,491694,0.024456521739130436,0.019595245743655638,0.024472426874238076,1428.6,1441.2,73754.1
730,2019-08-29,medium,249813,18112,176044,209024,10917,140995,10390,603,7322,1586323,96386,1105703,0.04159111015039249,0.0332928445229682,0.04159187475858308,237948.45,14457.9,165855.45
729,2019-08-29,short,971287,587810,233153,941375,535043,189057,46929,22721,11265,7265253,3550467,1796193,0.048316306096962074,0.03865364658648203,0.048315912726836024,1089787.95,532570.05,269428.95
885,2019-08-30,short,911175,537902,186951,889013,491357,149641,44028,20793,9034,6940306,3291462,1362398,0.04832002633961643,0.03865574026495533,0.04832282255778252,1041045.9,493719.3,204359.7
886,2019-08-30,medium,219317,17080,164568,182639,10338,132214,9123,568,6846,1463570,85450,1088702,0.041597322596971506,0.03325526932084309,0.04159982499635409,219535.5,12817.5,163305.3
887,2019-08-30,long,2656,3036,120862,1321,1536,96891,65,60,2968,10476,9116,504743,0.02447289156626506,0.019762845849802372,0.024556932700104252,1571.4,1367.4,75711.45
1042,2019-08-31,medium,195788,15061,148726,163426,9123,119949,8145,501,6187,1239274,76929,930271,0.041601119578319405,0.03326472345793772,0.041599989241961725,185891.1,11539.35,139540.65
1043,2019-08-31,long,2153,2533,110860,1063,1276,89571,53,50,2730,8308,7885,442127,0.024616813748258245,0.01973943939992104,0.02462565397799026,1246.2,1182.75,66319.05
1041,2019-08-31,short,835914,456607,189190,813206,411864,152855,40395,17652,9142,6508795,2737566,1400249,0.048324349155535136,0.038659065673544206,0.04832179290660183,976319.25,410634.9,210037.35
102,2019-09-01,short,1393167,916296,349657,1347718,841174,284573,67329,35426,16898,10114873,5524361,2647061,0.048328018105510684,0.038662179033849324,0.04832736081359733,1517230.95,828654.15,397059.15
104,2019-09-01,long,4091,4465,200862,2023,2233,161627,101,88,4962,16077,13368,805104,0.024688340259105355,0.019708846584546472,0.024703527795202677,2411.55,2005.2,120765.6
103,2019-09-01,medium,354803,26731,258005,296186,16152,206971,14763,890,10735,2298600,142103,1611660,0.04160900556083235,0.03329467659272006,0.041607720780605026,344790.0,21315.45,241749.0
260,2019-09-02,long,3509,3728,170349,1742,1865,137392,87,74,4221,13685,11617,650477,0.024793388429752067,0.01984978540772532,0.024778542873747426,2052.75,1742.55,97571.55
259,2019-09-02,medium,293441,25437,212866,246180,15720,171558,12212,847,8858,1877356,135114,1337368,0.04161654301886921,0.03329795180249243,0.041613033551624025,281603.4,20267.1,200605.2
258,2019-09-02,short,1253868,697144,277877,1217089,628821,223421,60601,26955,13430,9559947,4186612,2047666,0.048331243799187795,0.038664895631318634,0.04833073626100757,1433992.05,627991.8,307149.9
418,2019-09-03,medium,249503,19243,190185,208200,11657,153407,10385,641,7916,1587957,98124,1291051,0.04162274601908594,0.03331081432209115,0.041622630596524435,238193.55,14718.6,193657.65
419,2019-09-03,long,3171,3792,149494,1582,1935,120732,79,75,3715,12871,11307,576582,0.02491327656890571,0.01977848101265823,0.024850495672067107,1930.65,1696.05,86487.3
417,2019-09-03,short,1076225,595683,265748,1044648,536996,216575,52019,23034,12845,8439030,3619738,1965586,0.048334688378359546,0.03866821782726719,0.04833526498788326,1265854.5,542960.7,294837.9
578,2019-09-04,long,2992,2956,139981,1503,1482,113703,75,59,3489,11510,9506,530072,0.025066844919786096,0.019959404600811907,0.024924811224380453,1726.5,1425.9,79510.8
577,2019-09-04,medium,225535,16710,176721,188058,10064,142931,9389,556,7357,1538934,83826,1120237,0.041629902232469464,0.03327348892878516,0.041630592855404845,230840.1,12573.9,168035.55
576,2019-09-04,short,996977,564484,218841,966605,509725,175539,48192,21829,10578,7954785,3437307,1664443,0.04833812615536768,0.03867071520184806,0.04833646345977216,1193217.75,515596.05,249666.45
734,2019-09-05,long,3056,2930,129181,1545,1473,104258,76,59,3229,11975,8987,486961,0.024869109947643978,0.020136518771331057,0.0249959359348511,1796.25,1348.05,73044.15
733,2019-09-05,medium,200258,14780,165489,167271,8913,134973,8338,492,6890,1254707,77243,1090674,0.04163628918694884,0.033288227334235455,0.04163418716651862,188206.05,11586.45,163601.1
732,2019-09-05,short,898030,514171,213890,869913,464536,173176,43411,19884,10340,7017211,3011461,1587191,0.048340255893455676,0.03867195932870582,0.0483426060124363,1052581.65,451719.15,238078.65
888,2019-09-06,short,806508,485778,183068,784161,443316,147880,38989,18787,8850,6259502,3047919,1431872,0.04834297985884827,0.03867404452239501,0.04834269233290362,938925.3,457187.85,214780.8
889,2019-09-06,medium,186413,15857,141297,155283,9707,113694,7762,528,5884,1251403,82643,912539,0.0416387269128226,0.03329759727565113,0.04164278080921746,187710.45,12396.45,136880.85
890,2019-09-06,long,2474,2593,119483,1240,1307,97247,62,52,2994,9619,8275,451714,0.025060630557801132,0.020053991515618975,0.02505795803587121,1442.85,1241.25,67757.1
1045,2019-09-07,medium,168736,11898,127407,141125,7143,102882,7027,396,5306,1089272,62845,843123,0.04164493646880334,0.03328290468986384,0.041646063403109716,163390.8,9426.75,126468.45
1046,2019-09-07,long,2636,2762,108657,1329,1400,87173,66,56,2730,10819,8960,433541,0.02503793626707132,0.020275162925416364,0.02512493442668213,1622.85,1344.0,65031.15
1044,2019-09-07,short,704789,472449,151142,684672,436581,121122,34073,18272,7307,5513186,2822666,1202867,0.04834496565638794,0.03867507392332294,0.04834526471794736,826977.9,423399.9,180430.05
105,2019-09-08,short,1329234,746713,294883,1291178,674889,237296,64264,28881,14257,10122721,4455375,2149282,0.04834664175006056,0.038677510636616744,0.048347988863379716,1518408.15,668306.25,322392.3
107,2019-09-08,long,4869,5045,197405,2454,2554,158019,123,102,4972,19322,16026,764862,0.025261860751694395,0.020218037661050545,0.025186798713305134,2898.3,2403.9,114729.3
106,2019-09-08,medium,304482,22174,221143,254646,13366,177700,12683,739,9211,1904499,114549,1459688,0.04165435066769136,0.03332732028501849,0.04165178187869387,285674.85,17182.35,218953.2
262,2019-09-09,medium,250260,17765,187379,209157,10667,151040,10426,592,7806,1607218,90847,1297973,0.04166067290018381,0.03332395159020546,0.04165888386638844,241082.7,13627.05,194695.95
263,2019-09-09,long,4062,4097,168147,2051,2071,135244,103,83,4245,15640,13269,636768,0.02535696701132447,0.020258725896997804,0.025245767096647578,2346.0,1990.35,95515.2
261,2019-09-09,short,1138132,606547,232349,1111466,547522,186032,55026,23460,11234,8292888,3760686,1793095,0.04834764333135348,0.03867795900400134,0.0483496808680046,1243933.2,564102.9,268964.25
420,2019-09-10,short,911213,587864,211454,881801,538560,170477,44056,22738,10223,6792940,3567721,1544159,0.04834873953729808,0.038679014193759104,0.04834621241499333,1018941.0,535158.15,231623.85
422,2019-09-10,long,3636,3458,148662,1844,1743,119889,92,70,3761,15719,10708,591906,0.025302530253025302,0.020242914979757085,0.02529900041705345,2357.85,1606.2,88785.9
421,2019-09-10,medium,223428,15830,153714,187544,9544,123134,9309,528,6404,1440800,84980,982609,0.04166442880928084,0.03335439039797852,0.04166178747544141,216120.0,12747.0,147391.35
581,2019-09-11,long,3512,3156,138992,1781,1579,111642,89,64,3523,13562,10478,540365,0.025341685649202732,0.020278833967046894,0.025346782548635892,2034.3,1571.7,81054.75
580,2019-09-11,medium,201618,14641,142386,169157,8850,114379,8401,488,5933,1279294,73721,1002590,0.04166790663532026,0.03333105662181545,0.04166842245726406,191894.1,11058.15,150388.5
579,2019-09-11,short,874858,494205,195730,847734,445888,157288,42298,19115,9463,6675609,2947540,1495262,0.0483484176860702,0.038678281280035615,0.04834721299749655,1001341.35,442131.0,224289.3
737,2019-09-12,long,3240,2947,129436,1657,1489,104937,82,60,3286,13182,9181,497309,0.025308641975308643,0.02035968781812012,0.025387063877128465,1977.3,1377.15,74596.35
736,2019-09-12,medium,175063,13087,137435,145932,7889,111152,7295,436,5727,1130060,68363,872403,0.04167071282909581,0.03331550393520287,0.04167060792374577,169509.0,10254.45,130860.45
735,2019-09-12,short,796022,450203,177445,771223,406185,142507,38487,17413,8579,6030787,2818728,1290082,0.04834916622907407,0.03867810743153644,0.04834737524303305,904618.05,422809.2,193512.3
891,2019-09-13,short,721857,408128,157284,699453,368254,125971,34900,15786,7604,5296972,2571586,1167194,0.048347525895017986,0.0386790418692175,0.0483456677093665,794545.8,385737.9,175079.1
893,2019-09-13,long,2816,2784,120021,1433,1414,97603,72,57,3052,11142,8594,487360,0.02556818181818182,0.020474137931034482,0.02542888327875955,1671.3,1289.1,73104.0
892,2019-09-13,medium,162807,11690,119243,135947,7023,95769,6784,390,4969,1119316,59415,814154,0.04166897000743211,0.033361847733105215,0.041671209211442184,167897.4,8912.25,122123.1
1047,2019-09-14,short,623588,387384,144654,606285,354876,117162,30148,14983,6994,5129062,2351479,1075634,0.04834602333592051,0.038677384713875634,0.04834985551730336,769359.3,352721.85,161345.1
1048,2019-09-14,medium,143987,10764,108348,120446,6511,87469,5999,359,4514,912369,56743,696677,0.04166348350892789,0.03335191378669639,0.04166205190681877,136855.35,8511.45,104501.55
1049,2019-09-14,long,2798,2556,110276,1426,1288,88971,71,52,2808,10983,8366,431566,0.025375268048606146,0.02034428794992175,0.025463382785012152,1647.45,1254.9,64734.9
110,2019-09-15,long,5207,4380,201668,2662,2191,162853,133,89,5141,20113,13558,795140,0.025542538889955828,0.020319634703196348,0.025492393438721065,3016.95,2033.7,119271.0
109,2019-09-15,medium,256138,18065,193135,214168,10843,155889,10671,602,8046,1792904,91350,1223477,0.04166113579398605,0.03332410738998062,0.041659978771325754,268935.6,13702.5,183521.55
108,2019-09-15,short,1096371,704494,256566,1061433,645360,207152,53004,27247,12404,8311753,4090219,2075318,0.048344948926959945,0.038675985884904625,0.04834623449716642,1246762.95,613532.85,311297.7
266,2019-09-16,long,4460,3921,172177,2280,1973,138970,114,80,4393,17268,12323,669323,0.025560538116591928,0.0204029584289722,0.0255144415340028,2590.2,1848.45,100398.45
264,2019-09-16,short,923720,582482,206062,896205,533479,165738,44656,22528,9962,6917701,3490534,1609660,0.04834365392110163,0.03867587324586854,0.04834467296250643,1037655.15,523580.1,241449.0
265,2019-09-16,medium,217032,16253,154778,181449,9828,124048,9040,542,6447,1422702,85654,985839,0.041652843820266135,0.03334768965729404,0.041653206528059546,213405.3,12848.1,147875.85
423,2019-09-17,short,815284,470842,193043,791298,426680,156487,39413,18210,9332,6490510,2797477,1447899,0.04834266341544787,0.03867539429362716,0.04834156120657056,973576.5,419621.55,217184.85
424,2019-09-17,medium,185513,14133,134871,154604,8537,108008,7726,471,5617,1167159,71767,889337,0.041646677052282054,0.03332625769475695,0.04164720362420387,175073.85,10765.05,133400.55
425,2019-09-17,long,4130,3709,152040,2118,1877,122380,105,76,3882,16273,12090,598068,0.025423728813559324,0.020490698301428956,0.0255327545382794,2440.95,1813.5,89710.2
584,2019-09-18,long,3639,3109,143079,1862,1560,115848,93,64,3654,14792,9613,552103,0.025556471558120363,0.020585397233837247,0.025538338959595747,2218.8,1441.95,82815.45
583,2019-09-18,medium,169757,12511,122800,141787,7543,98498,7068,417,5113,1159271,64714,780332,0.041635985555823915,0.03333066901127008,0.04163680781758958,173890.65,9707.1,117049.8
582,2019-09-18,short,728651,441260,181725,705902,401505,147997,35225,17065,8785,5455141,2626098,1341101,0.04834275942803894,0.03867334451343879,0.04834227541615078,818271.15,393914.7,201165.15
738,2019-09-19,short,688853,392953,147056,669783,356185,117885,33301,15197,7109,5349352,2288178,1122855,0.048342679787995405,0.038673836311212795,0.04834212816886084,802402.8,343226.7,168428.25
740,2019-09-19,long,3891,3324,132549,2007,1681,106289,99,68,3386,15681,10668,522155,0.025443330763299923,0.02045728038507822,0.02554527005107545,2352.15,1600.2,78323.25
739,2019-09-19,medium,157234,11415,108214,131820,6895,86583,6544,380,4504,1010748,60020,708489,0.04161949705534426,0.033289531318440646,0.041621232003252816,151612.2,9003.0,106273.35
894,2019-09-20,short,621843,352250,136651,602346,317806,109527,30062,13623,6606,4880911,2060534,1038500,0.04834339214238964,0.038674237047551456,0.04834212702431742,732136.65,309080.1,155775.0
